GNP.deflator,GNP,Unemployed,Armed.Forces,Population,Employed
5079.062647,46422.32509,29378.54603,13772.93809,3334.85781,1652.748815
5081.309265,46443.10353,29391.66235,13779.03706,3336.310049,1653.465326
5083.555882,46463.88196,29404.77868,13785.13603,3337.762287,1654.181838
5085.8025,46484.6604,29417.895,13791.235,3339.214525,1654.89835
5088.049118,46505.43884,29431.01132,13797.33397,3340.666763,1655.614862
5090.295735,46526.21727,29444.12765,13803.43294,3342.119001,1656.331374
5092.542353,46546.99571,29457.24397,13809.53191,3343.57124,1657.047885
5094.788971,46567.77415,29470.36029,13815.63088,3345.023478,1657.764397
5097.035588,46588.55258,29483.47662,13821.72985,3346.475716,1658.480909
5099.282206,46609.33102,29496.59294,13827.82882,3347.927954,1659.197421
5101.528824,46630.10946,29509.70926,13833.92779,3349.380193,1659.913932
5103.775441,46650.88789,29522.82559,13840.02676,3350.832431,1660.630444
5106.022059,46671.66633,29535.94191,13846.12574,3352.284669,1661.346956
5108.268676,46692.44477,29549.05824,13852.22471,3353.736907,1662.063468
5110.515294,46713.2232,29562.17456,13858.32368,3355.189146,1662.779979
5112.761912,46734.00164,29575.29088,13864.42265,3356.641384,1663.496491
5115.008529,46754.78008,29588.40721,13870.52162,3358.093622,1664.213003
5117.255147,46775.55851,29601.52353,13876.62059,3359.54586,1664.929515
5119.501765,46796.33695,29614.63985,13882.71956,3360.998099,1665.646026
5121.748382,46817.11539,29627.75618,13888.81853,3362.450337,1666.362538
5123.995,46837.89383,29640.8725,13894.9175,3363.902575,1667.07905
5126.241618,46858.67226,29653.98882,13901.01647,3365.354813,1667.795562
5128.488235,46879.4507,29667.10515,13907.11544,3366.807051,1668.512074
5130.734853,46900.22914,29680.22147,13913.21441,3368.25929,1669.228585
5132.981471,46921.00757,29693.33779,13919.31338,3369.711528,1669.945097
5135.228088,46941.78601,29706.45412,13925.41235,3371.163766,1670.661609
5137.474706,46962.56445,29719.57044,13931.51132,3372.616004,1671.378121
5139.721324,46983.34288,29732.68676,13937.61029,3374.068243,1672.094632
5141.967941,47004.12132,29745.80309,13943.70926,3375.520481,1672.811144
5144.214559,47024.89976,29758.91941,13949.80824,3376.972719,1673.527656
5146.461176,47045.67819,29772.03574,13955.90721,3378.424957,1674.244168
5148.707794,47066.45663,29785.15206,13962.00618,3379.877196,1674.960679
5150.954412,47087.23507,29798.26838,13968.10515,3381.329434,1675.677191
5153.201029,47108.0135,29811.38471,13974.20412,3382.781672,1676.393703
5155.447647,47128.79194,29824.50103,13980.30309,3384.23391,1677.110215
5157.694265,47149.57038,29837.61735,13986.40206,3385.686149,1677.826726
5159.940882,47170.34881,29850.73368,13992.50103,3387.138387,1678.543238
5162.1875,47191.12725,29863.85,13998.6,3388.590625,1679.25975
5164.434118,47211.90569,29876.96632,14004.69897,3390.042863,1679.976262
5166.680735,47232.68412,29890.08265,14010.79794,3391.495101,1680.692774
5168.927353,47253.46256,29903.19897,14016.89691,3392.94734,1681.409285
5171.173971,47274.241,29916.31529,14022.99588,3394.399578,1682.125797
5173.420588,47295.01943,29929.43162,14029.09485,3395.851816,1682.842309
5175.667206,47315.79787,29942.54794,14035.19382,3397.304054,1683.558821
5177.913824,47336.57631,29955.66426,14041.29279,3398.756293,1684.275332
5180.160441,47357.35474,29968.78059,14047.39176,3400.208531,1684.991844
5182.407059,47378.13318,29981.89691,14053.49074,3401.660769,1685.708356
5184.653676,47398.91162,29995.01324,14059.58971,3403.113007,1686.424868
5186.900294,47419.69005,30008.12956,14065.68868,3404.565246,1687.141379
5189.146912,47440.46849,30021.24588,14071.78765,3406.017484,1687.857891
5191.393529,47461.24693,30034.36221,14077.88662,3407.469722,1688.574403
5193.640147,47482.02536,30047.47853,14083.98559,3408.92196,1689.290915
5195.886765,47502.8038,30060.59485,14090.08456,3410.374199,1690.007426
5198.133382,47523.58224,30073.71118,14096.18353,3411.826437,1690.723938
5200.38,47544.36068,30086.8275,14102.2825,3413.278675,1691.44045
5202.626618,47565.13911,30099.94382,14108.38147,3414.730913,1692.156962
5204.873235,47585.91755,30113.06015,14114.48044,3416.183151,1692.873474
5207.119853,47606.69599,30126.17647,14120.57941,3417.63539,1693.589985
5209.366471,47627.47442,30139.29279,14126.67838,3419.087628,1694.306497
5211.613088,47648.25286,30152.40912,14132.77735,3420.539866,1695.023009
5213.859706,47669.0313,30165.52544,14138.87632,3421.992104,1695.739521
5216.106324,47689.80973,30178.64176,14144.97529,3423.444343,1696.456032
5218.352941,47710.58817,30191.75809,14151.07426,3424.896581,1697.172544
5220.599559,47731.36661,30204.87441,14157.17324,3426.348819,1697.889056
5222.846176,47752.14504,30217.99074,14163.27221,3427.801057,1698.605568
5225.092794,47772.92348,30231.10706,14169.37118,3429.253296,1699.322079
5227.339412,47793.70192,30244.22338,14175.47015,3430.705534,1700.038591
5229.586029,47814.48035,30257.33971,14181.56912,3432.157772,1700.755103
5231.832647,47835.25879,30270.45603,14187.66809,3433.61001,1701.471615
5234.079265,47856.03723,30283.57235,14193.76706,3435.062249,1702.188126
5236.325882,47876.81566,30296.68868,14199.86603,3436.514487,1702.904638
5238.5725,47897.5941,30309.805,14205.965,3437.966725,1703.62115
5240.819118,47918.37254,30322.92132,14212.06397,3439.418963,1704.337662
5243.065735,47939.15097,30336.03765,14218.16294,3440.871201,1705.054174
5245.312353,47959.92941,30349.15397,14224.26191,3442.32344,1705.770685
5247.558971,47980.70785,30362.27029,14230.36088,3443.775678,1706.487197
5249.805588,48001.48628,30375.38662,14236.45985,3445.227916,1707.203709
5252.052206,48022.26472,30388.50294,14242.55882,3446.680154,1707.920221
5254.298824,48043.04316,30401.61926,14248.65779,3448.132393,1708.636732
5256.545441,48063.82159,30414.73559,14254.75676,3449.584631,1709.353244
5258.792059,48084.60003,30427.85191,14260.85574,3451.036869,1710.069756
5261.038676,48105.37847,30440.96824,14266.95471,3452.489107,1710.786268
5263.285294,48126.1569,30454.08456,14273.05368,3453.941346,1711.502779
5265.531912,48146.93534,30467.20088,14279.15265,3455.393584,1712.219291
5267.778529,48167.71378,30480.31721,14285.25162,3456.845822,1712.935803
5270.025147,48188.49221,30493.43353,14291.35059,3458.29806,1713.652315
5272.271765,48209.27065,30506.54985,14297.44956,3459.750299,1714.368826
5274.518382,48230.04909,30519.66618,14303.54853,3461.202537,1715.085338
5276.765,48250.82753,30532.7825,14309.6475,3462.654775,1715.80185
5279.011618,48271.60596,30545.89882,14315.74647,3464.107013,1716.518362
5281.258235,48292.3844,30559.01515,14321.84544,3465.559251,1717.234874
5283.504853,48313.16284,30572.13147,14327.94441,3467.01149,1717.951385
5285.751471,48333.94127,30585.24779,14334.04338,3468.463728,1718.667897
5287.998088,48354.71971,30598.36412,14340.14235,3469.915966,1719.384409
5290.244706,48375.49815,30611.48044,14346.24132,3471.368204,1720.100921
5292.491324,48396.27658,30624.59676,14352.34029,3472.820443,1720.817432
5294.737941,48417.05502,30637.71309,14358.43926,3474.272681,1721.533944
5296.984559,48437.83346,30650.82941,14364.53824,3475.724919,1722.250456
5299.231176,48458.61189,30663.94574,14370.63721,3477.177157,1722.966968
5301.477794,48479.39033,30677.06206,14376.73618,3478.629396,1723.683479
5303.724412,48500.16877,30690.17838,14382.83515,3480.081634,1724.399991
5305.971029,48520.9472,30703.29471,14388.93412,3481.533872,1725.116503
5308.217647,48541.72564,30716.41103,14395.03309,3482.98611,1725.833015
5310.464265,48562.50408,30729.52735,14401.13206,3484.438349,1726.549526
5312.710882,48583.28251,30742.64368,14407.23103,3485.890587,1727.266038
5314.9575,48604.06095,30755.76,14413.33,3487.342825,1727.98255
5317.204118,48624.83939,30768.87632,14419.42897,3488.795063,1728.699062
5319.450735,48645.61782,30781.99265,14425.52794,3490.247301,1729.415574
5321.697353,48666.39626,30795.10897,14431.62691,3491.69954,1730.132085
5323.943971,48687.1747,30808.22529,14437.72588,3493.151778,1730.848597
5326.190588,48707.95313,30821.34162,14443.82485,3494.604016,1731.565109
5328.437206,48728.73157,30834.45794,14449.92382,3496.056254,1732.281621
5330.683824,48749.51001,30847.57426,14456.02279,3497.508493,1732.998132
5332.930441,48770.28844,30860.69059,14462.12176,3498.960731,1733.714644
5335.177059,48791.06688,30873.80691,14468.22074,3500.412969,1734.431156
5337.423676,48811.84532,30886.92324,14474.31971,3501.865207,1735.147668
5339.670294,48832.62375,30900.03956,14480.41868,3503.317446,1735.864179
5341.916912,48853.40219,30913.15588,14486.51765,3504.769684,1736.580691
5344.163529,48874.18063,30926.27221,14492.61662,3506.221922,1737.297203
5346.410147,48894.95906,30939.38853,14498.71559,3507.67416,1738.013715
5348.656765,48915.7375,30952.50485,14504.81456,3509.126399,1738.730226
5350.903382,48936.51594,30965.62118,14510.91353,3510.578637,1739.446738
5353.15,48957.29438,30978.7375,14517.0125,3512.030875,1740.16325
5355.396618,48978.07281,30991.85382,14523.11147,3513.483113,1740.879762
5357.643235,48998.85125,31004.97015,14529.21044,3514.935351,1741.596274
5359.889853,49019.62969,31018.08647,14535.30941,3516.38759,1742.312785
5362.136471,49040.40812,31031.20279,14541.40838,3517.839828,1743.029297
5364.383088,49061.18656,31044.31912,14547.50735,3519.292066,1743.745809
5366.629706,49081.965,31057.43544,14553.60632,3520.744304,1744.462321
5368.876324,49102.74343,31070.55176,14559.70529,3522.196543,1745.178832
5371.122941,49123.52187,31083.66809,14565.80426,3523.648781,1745.895344
5373.369559,49144.30031,31096.78441,14571.90324,3525.101019,1746.611856
5375.616176,49165.07874,31109.90074,14578.00221,3526.553257,1747.328368
5377.862794,49185.85718,31123.01706,14584.10118,3528.005496,1748.044879
5380.109412,49206.63562,31136.13338,14590.20015,3529.457734,1748.761391
5382.356029,49227.41405,31149.24971,14596.29912,3530.909972,1749.477903
5384.602647,49248.19249,31162.36603,14602.39809,3532.36221,1750.194415
5386.849265,49268.97093,31175.48235,14608.49706,3533.814449,1750.910926
5389.095882,49289.74936,31188.59868,14614.59603,3535.266687,1751.627438
5391.3425,49310.5278,31201.715,14620.695,3536.718925,1752.34395
5393.589118,49331.30624,31214.83132,14626.79397,3538.171163,1753.060462
5395.835735,49352.08467,31227.94765,14632.89294,3539.623401,1753.776974
5398.082353,49372.86311,31241.06397,14638.99191,3541.07564,1754.493485
5400.328971,49393.64155,31254.18029,14645.09088,3542.527878,1755.209997
5402.575588,49414.41998,31267.29662,14651.18985,3543.980116,1755.926509
5404.822206,49435.19842,31280.41294,14657.28882,3545.432354,1756.643021
5407.068824,49455.97686,31293.52926,14663.38779,3546.884593,1757.359532
5409.315441,49476.75529,31306.64559,14669.48676,3548.336831,1758.076044
5411.562059,49497.53373,31319.76191,14675.58574,3549.789069,1758.792556
5413.808676,49518.31217,31332.87824,14681.68471,3551.241307,1759.509068
5416.055294,49539.0906,31345.99456,14687.78368,3552.693546,1760.225579
5418.301912,49559.86904,31359.11088,14693.88265,3554.145784,1760.942091
5420.548529,49580.64748,31372.22721,14699.98162,3555.598022,1761.658603
5422.795147,49601.42591,31385.34353,14706.08059,3557.05026,1762.375115
5425.041765,49622.20435,31398.45985,14712.17956,3558.502499,1763.091626
5427.288382,49642.98279,31411.57618,14718.27853,3559.954737,1763.808138
5429.535,49663.76123,31424.6925,14724.3775,3561.406975,1764.52465
5431.781618,49684.53966,31437.80882,14730.47647,3562.859213,1765.241162
5434.028235,49705.3181,31450.92515,14736.57544,3564.311451,1765.957674
5436.274853,49726.09654,31464.04147,14742.67441,3565.76369,1766.674185
5438.521471,49746.87497,31477.15779,14748.77338,3567.215928,1767.390697
5440.768088,49767.65341,31490.27412,14754.87235,3568.668166,1768.107209
5443.014706,49788.43185,31503.39044,14760.97132,3570.120404,1768.823721
5445.261324,49809.21028,31516.50676,14767.07029,3571.572643,1769.540232
5447.507941,49829.98872,31529.62309,14773.16926,3573.024881,1770.256744
5449.754559,49850.76716,31542.73941,14779.26824,3574.477119,1770.973256
5452.001176,49871.54559,31555.85574,14785.36721,3575.929357,1771.689768
5454.247794,49892.32403,31568.97206,14791.46618,3577.381596,1772.406279
5456.494412,49913.10247,31582.08838,14797.56515,3578.833834,1773.122791
5458.741029,49933.8809,31595.20471,14803.66412,3580.286072,1773.839303
5460.987647,49954.65934,31608.32103,14809.76309,3581.73831,1774.555815
5463.234265,49975.43778,31621.43735,14815.86206,3583.190549,1775.272326
5465.480882,49996.21621,31634.55368,14821.96103,3584.642787,1775.988838
5467.7275,50016.99465,31647.67,14828.06,3586.095025,1776.70535
5469.974118,50037.77309,31660.78632,14834.15897,3587.547263,1777.421862
5472.220735,50058.55152,31673.90265,14840.25794,3588.999501,1778.138374
5474.467353,50079.32996,31687.01897,14846.35691,3590.45174,1778.854885
5476.713971,50100.1084,31700.13529,14852.45588,3591.903978,1779.571397
5478.960588,50120.88683,31713.25162,14858.55485,3593.356216,1780.287909
5481.207206,50141.66527,31726.36794,14864.65382,3594.808454,1781.004421
5483.453824,50162.44371,31739.48426,14870.75279,3596.260693,1781.720932
5485.700441,50183.22214,31752.60059,14876.85176,3597.712931,1782.437444
5487.947059,50204.00058,31765.71691,14882.95074,3599.165169,1783.153956
5490.193676,50224.77902,31778.83324,14889.04971,3600.617407,1783.870468
5492.440294,50245.55745,31791.94956,14895.14868,3602.069646,1784.586979
5494.686912,50266.33589,31805.06588,14901.24765,3603.521884,1785.303491
5496.933529,50287.11433,31818.18221,14907.34662,3604.974122,1786.020003
5499.180147,50307.89276,31831.29853,14913.44559,3606.42636,1786.736515
5501.426765,50328.6712,31844.41485,14919.54456,3607.878599,1787.453026
5503.673382,50349.44964,31857.53118,14925.64353,3609.330837,1788.169538
5505.92,50370.22808,31870.6475,14931.7425,3610.783075,1788.88605
5508.166618,50391.00651,31883.76382,14937.84147,3612.235313,1789.602562
5510.413235,50411.78495,31896.88015,14943.94044,3613.687551,1790.319074
5512.659853,50432.56339,31909.99647,14950.03941,3615.13979,1791.035585
5514.906471,50453.34182,31923.11279,14956.13838,3616.592028,1791.752097
5517.153088,50474.12026,31936.22912,14962.23735,3618.044266,1792.468609
5519.399706,50494.8987,31949.34544,14968.33632,3619.496504,1793.185121
5521.646324,50515.67713,31962.46176,14974.43529,3620.948743,1793.901632
5523.892941,50536.45557,31975.57809,14980.53426,3622.400981,1794.618144
5526.139559,50557.23401,31988.69441,14986.63324,3623.853219,1795.334656
5528.386176,50578.01244,32001.81074,14992.73221,3625.305457,1796.051168
5530.632794,50598.79088,32014.92706,14998.83118,3626.757696,1796.767679
5532.879412,50619.56932,32028.04338,15004.93015,3628.209934,1797.484191
5535.126029,50640.34775,32041.15971,15011.02912,3629.662172,1798.200703
5537.372647,50661.12619,32054.27603,15017.12809,3631.11441,1798.917215
5539.619265,50681.90463,32067.39235,15023.22706,3632.566649,1799.633726
5541.865882,50702.68306,32080.50868,15029.32603,3634.018887,1800.350238
5544.1125,50723.4615,32093.625,15035.425,3635.471125,1801.06675
5546.359118,50744.23994,32106.74132,15041.52397,3636.923363,1801.783262
5548.605735,50765.01837,32119.85765,15047.62294,3638.375601,1802.499774
5550.852353,50785.79681,32132.97397,15053.72191,3639.82784,1803.216285
5553.098971,50806.57525,32146.09029,15059.82088,3641.280078,1803.932797
5555.345588,50827.35368,32159.20662,15065.91985,3642.732316,1804.649309
5557.592206,50848.13212,32172.32294,15072.01882,3644.184554,1805.365821
5559.838824,50868.91056,32185.43926,15078.11779,3645.636793,1806.082332
5562.085441,50889.68899,32198.55559,15084.21676,3647.089031,1806.798844
5564.332059,50910.46743,32211.67191,15090.31574,3648.541269,1807.515356
5566.578676,50931.24587,32224.78824,15096.41471,3649.993507,1808.231868
5568.825294,50952.0243,32237.90456,15102.51368,3651.445746,1808.948379
5571.071912,50972.80274,32251.02088,15108.61265,3652.897984,1809.664891
5573.318529,50993.58118,32264.13721,15114.71162,3654.350222,1810.381403
5575.565147,51014.35961,32277.25353,15120.81059,3655.80246,1811.097915
5577.811765,51035.13805,32290.36985,15126.90956,3657.254699,1811.814426
5580.058382,51055.91649,32303.48618,15133.00853,3658.706937,1812.530938
5582.305,51076.69493,32316.6025,15139.1075,3660.159175,1813.24745
5584.551618,51097.47336,32329.71882,15145.20647,3661.611413,1813.963962
5586.798235,51118.2518,32342.83515,15151.30544,3663.063651,1814.680474
5589.044853,51139.03024,32355.95147,15157.40441,3664.51589,1815.396985
5591.291471,51159.80867,32369.06779,15163.50338,3665.968128,1816.113497
5593.538088,51180.58711,32382.18412,15169.60235,3667.420366,1816.830009
5595.784706,51201.36555,32395.30044,15175.70132,3668.872604,1817.546521
5598.031324,51222.14398,32408.41676,15181.80029,3670.324843,1818.263032
5600.277941,51242.92242,32421.53309,15187.89926,3671.777081,1818.979544
5602.524559,51263.70086,32434.64941,15193.99824,3673.229319,1819.696056
5604.771176,51284.47929,32447.76574,15200.09721,3674.681557,1820.412568
5607.017794,51305.25773,32460.88206,15206.19618,3676.133796,1821.129079
5609.264412,51326.03617,32473.99838,15212.29515,3677.586034,1821.845591
5611.511029,51346.8146,32487.11471,15218.39412,3679.038272,1822.562103
5613.757647,51367.59304,32500.23103,15224.49309,3680.49051,1823.278615
5616.004265,51388.37148,32513.34735,15230.59206,3681.942749,1823.995126
5618.250882,51409.14991,32526.46368,15236.69103,3683.394987,1824.711638
5620.4975,51429.92835,32539.58,15242.79,3684.847225,1825.42815
5622.744118,51450.70679,32552.69632,15248.88897,3686.299463,1826.144662
5624.990735,51471.48522,32565.81265,15254.98794,3687.751701,1826.861174
5627.237353,51492.26366,32578.92897,15261.08691,3689.20394,1827.577685
5629.483971,51513.0421,32592.04529,15267.18588,3690.656178,1828.294197
5631.730588,51533.82053,32605.16162,15273.28485,3692.108416,1829.010709
5633.977206,51554.59897,32618.27794,15279.38382,3693.560654,1829.727221
5636.223824,51575.37741,32631.39426,15285.48279,3695.012893,1830.443732
5638.470441,51596.15584,32644.51059,15291.58176,3696.465131,1831.160244
5640.717059,51616.93428,32657.62691,15297.68074,3697.917369,1831.876756
5642.963676,51637.71272,32670.74324,15303.77971,3699.369607,1832.593268
5645.210294,51658.49115,32683.85956,15309.87868,3700.821846,1833.309779
5647.456912,51679.26959,32696.97588,15315.97765,3702.274084,1834.026291
5649.703529,51700.04803,32710.09221,15322.07662,3703.726322,1834.742803
5651.950147,51720.82646,32723.20853,15328.17559,3705.17856,1835.459315
5654.196765,51741.6049,32736.32485,15334.27456,3706.630799,1836.175826
5656.443382,51762.38334,32749.44118,15340.37353,3708.083037,1836.892338
5658.69,51783.16178,32762.5575,15346.4725,3709.535275,1837.60885
5660.936618,51803.94021,32775.67382,15352.57147,3710.987513,1838.325362
5663.183235,51824.71865,32788.79015,15358.67044,3712.439751,1839.041874
5665.429853,51845.49709,32801.90647,15364.76941,3713.89199,1839.758385
5667.676471,51866.27552,32815.02279,15370.86838,3715.344228,1840.474897
5669.923088,51887.05396,32828.13912,15376.96735,3716.796466,1841.191409
5672.169706,51907.8324,32841.25544,15383.06632,3718.248704,1841.907921
5674.416324,51928.61083,32854.37176,15389.16529,3719.700943,1842.624432
5676.662941,51949.38927,32867.48809,15395.26426,3721.153181,1843.340944
5678.909559,51970.16771,32880.60441,15401.36324,3722.605419,1844.057456
5681.156176,51990.94614,32893.72074,15407.46221,3724.057657,1844.773968
5683.402794,52011.72458,32906.83706,15413.56118,3725.509896,1845.490479
5685.649412,52032.50302,32919.95338,15419.66015,3726.962134,1846.206991
5687.896029,52053.28145,32933.06971,15425.75912,3728.414372,1846.923503
5690.142647,52074.05989,32946.18603,15431.85809,3729.86661,1847.640015
5692.389265,52094.83833,32959.30235,15437.95706,3731.318849,1848.356526
5694.635882,52115.61676,32972.41868,15444.05603,3732.771087,1849.073038
5696.8825,52136.3952,32985.535,15450.155,3734.223325,1849.78955
5699.129118,52157.17364,32998.65132,15456.25397,3735.675563,1850.506062
5701.375735,52177.95207,33011.76765,15462.35294,3737.127801,1851.222574
5703.622353,52198.73051,33024.88397,15468.45191,3738.58004,1851.939085
5705.868971,52219.50895,33038.00029,15474.55088,3740.032278,1852.655597
5708.115588,52240.28738,33051.11662,15480.64985,3741.484516,1853.372109
5710.362206,52261.06582,33064.23294,15486.74882,3742.936754,1854.088621
5712.608824,52281.84426,33077.34926,15492.84779,3744.388993,1854.805132
5714.855441,52302.62269,33090.46559,15498.94676,3745.841231,1855.521644
5717.102059,52323.40113,33103.58191,15505.04574,3747.293469,1856.238156
5719.348676,52344.17957,33116.69824,15511.14471,3748.745707,1856.954668
5721.595294,52364.958,33129.81456,15517.24368,3750.197946,1857.671179
5723.841912,52385.73644,33142.93088,15523.34265,3751.650184,1858.387691
5726.088529,52406.51488,33156.04721,15529.44162,3753.102422,1859.104203
5728.335147,52427.29331,33169.16353,15535.54059,3754.55466,1859.820715
5730.581765,52448.07175,33182.27985,15541.63956,3756.006899,1860.537226
5732.828382,52468.85019,33195.39618,15547.73853,3757.459137,1861.253738
5735.075,52489.62863,33208.5125,15553.8375,3758.911375,1861.97025
5737.321618,52510.40706,33221.62882,15559.93647,3760.363613,1862.686762
5739.568235,52531.1855,33234.74515,15566.03544,3761.815851,1863.403274
5741.814853,52551.96394,33247.86147,15572.13441,3763.26809,1864.119785
5744.061471,52572.74237,33260.97779,15578.23338,3764.720328,1864.836297
5746.308088,52593.52081,33274.09412,15584.33235,3766.172566,1865.552809
5748.554706,52614.29925,33287.21044,15590.43132,3767.624804,1866.269321
5750.801324,52635.07768,33300.32676,15596.53029,3769.077043,1866.985832
5753.047941,52655.85612,33313.44309,15602.62926,3770.529281,1867.702344
5755.294559,52676.63456,33326.55941,15608.72824,3771.981519,1868.418856
5757.541176,52697.41299,33339.67574,15614.82721,3773.433757,1869.135368
5759.787794,52718.19143,33352.79206,15620.92618,3774.885996,1869.851879
5762.034412,52738.96987,33365.90838,15627.02515,3776.338234,1870.568391
5764.281029,52759.7483,33379.02471,15633.12412,3777.790472,1871.284903
5766.527647,52780.52674,33392.14103,15639.22309,3779.24271,1872.001415
5768.774265,52801.30518,33405.25735,15645.32206,3780.694949,1872.717926
5771.020882,52822.08361,33418.37368,15651.42103,3782.147187,1873.434438
5773.2675,52842.86205,33431.49,15657.52,3783.599425,1874.15095
5775.514118,52863.64049,33444.60632,15663.61897,3785.051663,1874.867462
5777.760735,52884.41892,33457.72265,15669.71794,3786.503901,1875.583974
5780.007353,52905.19736,33470.83897,15675.81691,3787.95614,1876.300485
5782.253971,52925.9758,33483.95529,15681.91588,3789.408378,1877.016997
5784.500588,52946.75423,33497.07162,15688.01485,3790.860616,1877.733509
5786.747206,52967.53267,33510.18794,15694.11382,3792.312854,1878.450021
5788.993824,52988.31111,33523.30426,15700.21279,3793.765093,1879.166532
5791.240441,53009.08954,33536.42059,15706.31176,3795.217331,1879.883044
5793.487059,53029.86798,33549.53691,15712.41074,3796.669569,1880.599556
5795.733676,53050.64642,33562.65324,15718.50971,3798.121807,1881.316068
5797.980294,53071.42485,33575.76956,15724.60868,3799.574046,1882.032579
5800.226912,53092.20329,33588.88588,15730.70765,3801.026284,1882.749091
5802.473529,53112.98173,33602.00221,15736.80662,3802.478522,1883.465603
5804.720147,53133.76016,33615.11853,15742.90559,3803.93076,1884.182115
5806.966765,53154.5386,33628.23485,15749.00456,3805.382999,1884.898626
5809.213382,53175.31704,33641.35118,15755.10353,3806.835237,1885.615138
5811.46,53196.09548,33654.4675,15761.2025,3808.287475,1886.33165
5813.706618,53216.87391,33667.58382,15767.30147,3809.739713,1887.048162
5815.953235,53237.65235,33680.70015,15773.40044,3811.191951,1887.764674
5818.199853,53258.43079,33693.81647,15779.49941,3812.64419,1888.481185
5820.446471,53279.20922,33706.93279,15785.59838,3814.096428,1889.197697
5822.693088,53299.98766,33720.04912,15791.69735,3815.548666,1889.914209
5824.939706,53320.7661,33733.16544,15797.79632,3817.000904,1890.630721
5827.186324,53341.54453,33746.28176,15803.89529,3818.453143,1891.347232
5829.432941,53362.32297,33759.39809,15809.99426,3819.905381,1892.063744
5831.679559,53383.10141,33772.51441,15816.09324,3821.357619,1892.780256
5833.926176,53403.87984,33785.63074,15822.19221,3822.809857,1893.496768
5836.172794,53424.65828,33798.74706,15828.29118,3824.262096,1894.213279
5838.419412,53445.43672,33811.86338,15834.39015,3825.714334,1894.929791
5840.666029,53466.21515,33824.97971,15840.48912,3827.166572,1895.646303
5842.912647,53486.99359,33838.09603,15846.58809,3828.61881,1896.362815
5845.159265,53507.77203,33851.21235,15852.68706,3830.071049,1897.079326
5847.405882,53528.55046,33864.32868,15858.78603,3831.523287,1897.795838
5849.6525,53549.3289,33877.445,15864.885,3832.975525,1898.51235
5851.899118,53570.10734,33890.56132,15870.98397,3834.427763,1899.228862
5854.145735,53590.88577,33903.67765,15877.08294,3835.880001,1899.945374
5856.392353,53611.66421,33916.79397,15883.18191,3837.33224,1900.661885
5858.638971,53632.44265,33929.91029,15889.28088,3838.784478,1901.378397
5860.885588,53653.22108,33943.02662,15895.37985,3840.236716,1902.094909
5863.132206,53673.99952,33956.14294,15901.47882,3841.688954,1902.811421
5865.378824,53694.77796,33969.25926,15907.57779,3843.141193,1903.527932
5867.625441,53715.55639,33982.37559,15913.67676,3844.593431,1904.244444
5869.872059,53736.33483,33995.49191,15919.77574,3846.045669,1904.960956
5872.118676,53757.11327,34008.60824,15925.87471,3847.497907,1905.677468
5874.365294,53777.8917,34021.72456,15931.97368,3848.950146,1906.393979
5876.611912,53798.67014,34034.84088,15938.07265,3850.402384,1907.110491
5878.858529,53819.44858,34047.95721,15944.17162,3851.854622,1907.827003
5881.105147,53840.22701,34061.07353,15950.27059,3853.30686,1908.543515
5883.351765,53861.00545,34074.18985,15956.36956,3854.759099,1909.260026
5885.598382,53881.78389,34087.30618,15962.46853,3856.211337,1909.976538
5887.845,53902.56233,34100.4225,15968.5675,3857.663575,1910.69305
5890.091618,53923.34076,34113.53882,15974.66647,3859.115813,1911.409562
5892.338235,53944.1192,34126.65515,15980.76544,3860.568051,1912.126074
5894.584853,53964.89764,34139.77147,15986.86441,3862.02029,1912.842585
5896.831471,53985.67607,34152.88779,15992.96338,3863.472528,1913.559097
5899.078088,54006.45451,34166.00412,15999.06235,3864.924766,1914.275609
5901.324706,54027.23295,34179.12044,16005.16132,3866.377004,1914.992121
5903.571324,54048.01138,34192.23676,16011.26029,3867.829243,1915.708632
5905.817941,54068.78982,34205.35309,16017.35926,3869.281481,1916.425144
5908.064559,54089.56826,34218.46941,16023.45824,3870.733719,1917.141656
5910.311176,54110.34669,34231.58574,16029.55721,3872.185957,1917.858168
5912.557794,54131.12513,34244.70206,16035.65618,3873.638196,1918.574679
5914.804412,54151.90357,34257.81838,16041.75515,3875.090434,1919.291191
5917.051029,54172.682,34270.93471,16047.85412,3876.542672,1920.007703
5919.297647,54193.46044,34284.05103,16053.95309,3877.99491,1920.724215
5921.544265,54214.23888,34297.16735,16060.05206,3879.447149,1921.440726
5923.790882,54235.01731,34310.28368,16066.15103,3880.899387,1922.157238
5926.0375,54255.79575,34323.4,16072.25,3882.351625,1922.87375
5928.284118,54276.57419,34336.51632,16078.34897,3883.803863,1923.590262
5930.530735,54297.35262,34349.63265,16084.44794,3885.256101,1924.306774
5932.777353,54318.13106,34362.74897,16090.54691,3886.70834,1925.023285
5935.023971,54338.9095,34375.86529,16096.64588,3888.160578,1925.739797
5937.270588,54359.68793,34388.98162,16102.74485,3889.612816,1926.456309
5939.517206,54380.46637,34402.09794,16108.84382,3891.065054,1927.172821
5941.763824,54401.24481,34415.21426,16114.94279,3892.517293,1927.889332
5944.010441,54422.02324,34428.33059,16121.04176,3893.969531,1928.605844
5946.257059,54442.80168,34441.44691,16127.14074,3895.421769,1929.322356
5948.503676,54463.58012,34454.56324,16133.23971,3896.874007,1930.038868
5950.750294,54484.35855,34467.67956,16139.33868,3898.326246,1930.755379
